DOI,Journal,Pub_year,StudyID,Species,Species_common,Phylum,Class,Order,Family,Genus,CohortID,Exp_groupID,Con_groupID,Data_source,Data_file,Comparisons,Con_Mean,Con_SE,Con_SD,Con_N,Exp_Mean,Exp_SE,Exp_SD,Exp_N
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp5,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellowlight(1 week)：Yellow light(Control),18.905500,8.457700,22.376971,7,9.452740,4.975120,13.162930,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp6,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(3 weeks)：Yellow light(Control),18.905500,8.457700,22.376971,7,30.845800,9.950200,26.325755,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp4,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(1 day)：Yellow light(Control),15.422900,3.980100,10.530355,7,22.885600,5.472600,14.479139,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp5,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellowlight(1 week)：Yellow light(Control),15.422900,3.980100,10.530355,7,7.462690,1.990050,5.265177,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp6,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(3 weeks)：Yellow light(Control),15.422900,3.980100,10.530355,7,30.545800,7.960200,21.060710,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp4,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(1 day)：Yellow light(Control),28.358200,6.965200,18.428187,7,83.583100,11.442800,30.274803,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp5,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellowlight(1 week)：Yellow light(Control),28.358200,6.965200,18.428187,7,67.661700,8.457700,22.376971,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp6,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(3 weeks)：Yellow light(Control),28.358200,6.965200,18.428187,7,80.597000,11.442800,30.274803,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp4,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(1 day)：Yellow light(Control),85.074600,9.950300,26.326019,7,69.651700,10.945300,28.958542,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp5,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellowlight(1 week)：Yellow light(Control),85.074600,9.950300,26.326019,7,50.248800,7.960200,21.060710,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp6,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(3 weeks)：Yellow light(Control),85.074600,9.950300,26.326019,7,77.611900,10.945300,28.958542,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp4,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(1 day)：Yellow light(Control),77.114400,14.427900,38.172635,7,50.746300,7.960200,21.060710,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp5,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellowlight(1 week)：Yellow light(Control),77.114400,14.427900,38.172635,7,26.368200,10.467600,27.694666,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp6,Con2,Fig.1,Zubidat_2011_fig.1.PNG,Yellow light(3 weeks)：Yellow light(Control),77.114400,14.427900,38.172635,7,41.791000,7.960200,21.060710,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),36.500000,5.500000,14.551632,7,35.500000,,,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),36.500000,5.500000,14.551632,7,19.000000,3.500000,9.260130,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),36.500000,5.500000,14.551632,7,33.500000,7.000000,18.520259,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),24.000000,,,7,30.500000,4.500000,11.905881,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),24.000000,,,7,24.500000,,,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),24.000000,,,7,20.500000,3.500000,9.260130,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),41.000000,3.000000,7.937254,7,17.500000,6.000000,15.874508,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),41.000000,3.000000,7.937254,7,16.000000,6.000000,15.874508,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),41.000000,3.000000,7.937254,7,19.000000,3.500000,9.260130,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),23.500000,7.500000,19.843135,7,28.000000,,,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),23.500000,7.500000,19.843135,7,20.500000,7.500000,19.843135,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),23.500000,7.500000,19.843135,7,31.000000,7.000000,18.520259,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),33.500000,8.500000,22.488886,7,27.500000,3.500000,9.260130,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),33.500000,8.500000,22.488886,7,22.000000,7.000000,18.520259,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),33.500000,8.500000,22.488886,7,29.000000,8.500000,22.488886,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp7,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 day)：Red light(Control),12.500000,3.500000,9.260130,7,26.500000,10.000000,26.457513,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp8,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(1 week)：Red light(Control),12.500000,3.500000,9.260130,7,16.000000,5.000000,13.228757,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Microtus socialis,Social voles,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,Coh1,Exp9,Con3,Fig.1,Zubidat_2011_fig.1.PNG,Red light(3 weeks)：Red light(Control),12.500000,3.500000,9.260130,7,23.500000,4.500000,11.905881,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),57.959200,6.530600,17.278344,7,65.306100,17.959200,47.515577,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),57.959200,6.530600,17.278344,7,20.408200,5.714200,15.118352,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),57.959200,6.530600,17.278344,7,28.571400,13.061300,34.556952,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),43.265300,11.428600,30.237233,7,52.244900,8.163300,21.598062,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),43.265300,11.428600,30.237233,7,46.530600,11.428600,30.237233,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),43.265300,11.428600,30.237233,7,36.734700,17.142900,45.355850,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),63.673500,16.326500,43.195859,7,125.714000,19.592000,51.835560,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),63.673500,16.326500,43.195859,7,22.040800,5.714300,15.118617,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),63.673500,16.326500,43.195859,7,21.224500,8.163300,21.598062,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),115.918000,8.980000,23.758847,7,107.755000,20.408100,53.994757,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),115.918000,8.980000,23.758847,7,46.530600,12.244900,32.396960,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),115.918000,8.980000,23.758847,7,37.551000,7.346900,19.438070,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),71.020400,7.346900,19.438070,7,106.122000,12.245000,32.397225,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),71.020400,7.346900,19.438070,7,62.040800,10.612200,28.077242,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),71.020400,7.346900,19.438070,7,40.816300,10.612200,28.077242,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp10,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 day)：Blue light(Control),102.041000,9.796000,25.917780,7,66.938800,15.510200,41.036132,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp11,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(1 week)：Blue light(Control),102.041000,9.796000,25.917780,7,36.734700,6.530600,17.278344,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp12,Con4,Fig.2,Zubidat_2011_fig.2.PNG,Blue light(3 weeks)：Blue light(Control),102.041000,9.796000,25.917780,7,22.040800,10.612200,28.077242,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),78.367300,14.693800,38.876141,7,93.877600,17.959400,47.516106,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),78.367300,14.693800,38.876141,7,122.449000,20.408000,53.994493,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),78.367300,14.693800,38.876141,7,58.775500,13.061200,34.556687,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),31.020400,8.163300,21.598062,7,57.959200,22.040800,58.314476,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),31.020400,8.163300,21.598062,7,54.693900,,,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),31.020400,8.163300,21.598062,7,84.081600,11.428600,30.237233,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),25.306100,13.877500,36.716414,7,27.755100,9.795900,25.917515,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),25.306100,13.877500,36.716414,7,84.081600,8.979600,23.757788,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),25.306100,13.877500,36.716414,7,101.224000,25.307000,66.956028,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),48.163300,12.244900,32.396960,7,93.061200,23.673400,62.633929,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),48.163300,12.244900,32.396960,7,120.000000,17.143000,45.356115,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),48.163300,12.244900,32.396960,7,138.716000,13.061000,34.556158,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),75.102000,12.244900,32.396960,7,117.551000,9.796000,25.917780,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),75.102000,12.244900,32.396960,7,128.163000,11.429000,30.238292,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),75.102000,12.244900,32.396960,7,114.286000,10.613000,28.079359,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp13,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(1 day)：Yellow light(Control),81.632700,15.510300,41.036397,7,102.857000,21.225000,56.156072,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp14,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellowlight(1 week)：Yellow light(Control),77.114400,14.427900,38.172635,7,30.204100,7.346900,19.438070,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp15,Con5,Fig.2,Zubidat_2011_fig.2.PNG,Yellow light(3 weeks)：Yellow light(Control),77.114400,14.427900,38.172635,7,11.020000,16.327000,43.197182,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp16,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(1 day)：Red light(Control),9.846150,3.282050,8.683488,7,14.769200,4.923100,13.025298,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp17,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(1 week)：Red light(Control),9.846150,3.282050,8.683488,7,30.359000,12.307700,32.563113,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp18,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(3 weeks)：Red light(Control),9.846150,3.282050,8.683488,7,15.589700,4.923100,13.025298,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp16,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(1 day)：Red light(Control),56.615400,7.384600,19.537815,7,34.461500,7.384700,19.538080,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp17,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(1 week)：Red light(Control),56.615400,7.384600,19.537815,7,28.717900,7.384600,19.537815,7
10.1242/jeb.058883,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,Zubidat_2011,Spalax ehrenbergi,blind mole rats,Chordata,Mammalia,Rodentia,Spalacidae,Spalax,Coh2,Exp18,Con6,Fig.2,Zubidat_2011_fig.2.PNG,Red light(3 weeks)：Red light(Control),56.615400,7.384600,19.537815,7,15.589700,3.282000,8.683356,7
